_PaymentID_,_CustomerId_,_ProductId_,_TransactionDate_,_CreditCard_,_CreditCardNumber_,Price,ProductName,CompanyName
3424302,770,10165,2013-01-12T04:57:12,visaelectron,4508 8674 8872 8214,214.08,"Hitachi 18v 1/2"" Cordless Drill/driver Kit",Piedmont Natural Gas Company
3424303,252,10150,2013-01-25T11:23:49,maestro,5038 7930 1766 0403,311.97,Gmc Power Equipment 1.6 Gallon Gmc Syclone 1650a Ultra Quiet And Oil-free Air Compressor,Group
3424304,746,10132,2013-01-12T05:54:42,maestro,6761 3515 3552 3172,218.13,Skil 74102 10in 200 Tooth Steel Circular Saw Blade,First Horizon National Corporation
3424305,30,10050,2013-01-04T06:01:36,visa,4143 9935 7818 3333,79.18,California Air Tools 5 Gallon Pressure Pot With Hvlp Spray Gun And Hose,Rescare
3424306,247,10140,2013-01-03T07:14:40,visa,4903 7532 5084 4424,175.44,Wagan Quick Flow Compact Air Compressor,Levi Strauss And Co
3424307,334,10246,2013-01-15T08:44:36,amex,3458 3053 3943 175,743.26,Dremel Mm610 Flexible Scraper Blade,General Mills
3424309,287,10105,2013-01-09T03:16:58,maestro,5893 7102 4617 4802,267.23,"Great Neck Saw Ra14 1/4"" Drive Forward And Reverse Ratchet",Aleris International
3424312,782,10002,2013-01-09T10:39:00,amex,3705 9583 5200 016,455.88,12-volt Lith-ion Drill W/ Bonus Case & 150-piece Socket Set,Advance Auto Parts
3424313,312,10159,2013-01-19T05:32:26,instapayment,6379 2060 7710 9513,627.86,Century Drill And Tool Phillips Power Screwdriving Bit Set,United Technologies Corporation
3424314,222,10183,2013-01-21T05:55:50,mastercard,5504 4626 2788 2402,487.61,Radnor #7326 1/4 Id Brass Hose Ferrule,Mdu Resources Group
3424316,436,10193,2013-01-25T01:48:53,maestro,6761 4678 9201 8372,611.36,Fry Technologies Cookson Elect Am33505 50/50 Solder Solid Wire,Usg Corporation
3424317,90,10275,2013-01-12T08:46:09,visaelectron,4508 8627 3464 5155,136.82,Bostitch 18v Lithium Drill/impact Combo Kit And Bonus 25-piece Impact Set Bundle,Pvh Corporation
3424319,848,10275,2013-01-23T09:45:16,amex,3441 8728 7459 937,136.82,Bostitch 18v Lithium Drill/impact Combo Kit And Bonus 25-piece Impact Set Bundle,Pvh Corporation
3424320,215,10107,2013-01-01T12:16:22,visa,4293 3703 4124 2696,857.22,"Campbell Hausfeld 1-1/4"" Brad Nails",Fossil
3424321,736,10270,2013-01-18T11:45:15,maestro,6762 2605 8226 4706,284.23,Campbell-hausfeld Mp5142 Air Chuck With Gauge,Merck & Co
3424322,689,10294,2013-01-03T10:51:32,instapayment,6398 6129 9946 3655,424.98,50 Air Hose Reel,Zale Corporation
3424323,965,10337,2013-01-23T01:29:16,visaelectron,4508 4003 9868 8474,531.95,Black & Decker 1375w Heat Gun,National Fuel Gas Distribution Corporation
3424324,841,10129,2013-01-09T10:18:23,mastercard,5198 7456 6095 2111,656.77,Primefit Industrial-grade Retractable Air Hose Reel With 50 Rubber Air Hose,Bmc Software
3424326,855,10072,2013-01-19T05:59:07,amex,3420 6713 0510 726,724.75,Campbell Hausfeld Gravity-feed Spray Gun With Grab N Go Case,Visa
3424327,647,10045,2013-01-09T01:37:46,visaelectron,4508 5939 0664 5562,165.32,Masterflow 12v 3-in-1 Turbo-boost Air Compressor / Inflator / Deflator,Office Depot
3424328,563,10086,2013-01-29T05:16:14,visa,4785 7283 3694 8723,509.13,Hyundai Hpc3010 Air Compressor Kit,Exterran Holdings
3424329,804,10047,2013-01-21T12:49:59,maestro,6759 6641 3685 2921,876.15,Atd Tools Atd-10836 3. 6-volt Cordless Rechargeable Screwdriver Kit,Yum! Brands
3424330,426,10192,2013-01-13T05:12:42,visa,4756 2245 9071 2182,346.79,Vermont American 7 To 7-1/4 Masonry Circular Saw Blades 28052,Casey's General Stores
3424332,343,10147,2013-01-09T12:53:53,maestro,5018 7304 6729 7413,676.05,Black & Decker 7.5-amp Reciprocating Saw,Seaboard Foods
3424336,869,10341,2013-01-28T01:08:43,instapayment,6386 7691 4890 9345,36.53,Gorilla Rack 4 Ft. Heavy-duty Workbench,Centurylink
3424337,208,10106,2013-01-21T09:11:54,maestro,6762 6601 5124 5152,275.01,Proxxon Engraving Tool,Cooper Standard
3424339,692,10026,2013-01-16T06:52:03,visa,4065 6092 9409 7243,801.23,Crawford Storehorse Folding Sawhorse,Pinnacle West Capital Corporation
3424340,223,10210,2013-01-15T07:53:35,amex,3761 6231 4694 849,821.49,"Hitachi 1 1/2"" 18-gauge Narrow Crown Finish Stapler",Flowserve Corporation
3424342,93,10222,2013-01-28T01:26:55,visaelectron,4844 2439 6289 4984,181.5,Drill America Flame Carbide Burr 1/4 Shank,Colgate-palmolive Company
3424345,339,10137,2013-01-11T08:14:40,maestro,6763 4067 3705 1766,15.51,"Qep Tile Tools 60089 7"" Portable Tile Saw",Dish Network Corporation
3424347,203,10138,2013-01-16T12:30:29,instapayment,6383 9056 5153 5381,842.87,Ridgid Tube Cutter Wheels - F158 10-15-20 Thin Whl (set Of 12),Supermedia
3424350,678,10061,2013-01-01T10:00:14,visaelectron,4508 2179 6057 9141,800.34,Lumberjack Tools Tta2000 2in Industrail Series Tenon Cutter,Interpublic Group Of Companies
3424353,287,10269,2013-01-21T10:51:24,instapayment,6392 2084 1996 5860,767.4,Lumberjack Tools Hsk3 Home Series 3-piece Master Kit,Rockwell Collins
3424354,348,10185,2013-01-20T12:48:05,maestro,6763 4709 5597 8787,457.48,Ingersoll Rand 1/2 Titanium Imp Wr W/2 Ext,Automatic Data Processingorporated
3424356,975,10213,2013-01-20T12:00:51,maestro,6761 6704 8371 4669,978.29,Dremel 200-n/15 120v 2-speed Rotary Tool,The Clorox Company
3424358,78,10292,2013-01-04T02:33:07,instapayment,6387 3502 2547 8295,358.68,Century Drill And Tool Jig Saw Blade (set Of 5) (set Of 5),Acuity Brands
3424359,198,10248,2013-01-12T03:51:23,visaelectron,4844 9555 7531 6036,583.94,Campbell Hausfeld 8gal Oil Free Air Compressor,The Impac Companies
3424360,896,10057,2013-01-22T04:11:10,instapayment,6384 7233 6278 1114,820.63,Durofix-ac Delco Power Tools Dearm602-4 . 5 Inch Digital Torque Measuring Adaptor,Graham Packaging Company
3424362,239,10343,2013-01-08T01:48:37,visa,4802 6440 2932 1095,316.62,Diteq Gasket Core Drills Accessories,Mueller Industries
3424363,430,10043,2013-01-08T09:20:04,visa,4267 6380 0752 0387,595.26,Stanley Black & Decker Dw304pk Dw 10 Amp Reciprocating Saw Kit,Schnitzer Steel Industries
3424364,597,10123,2013-01-06T10:15:27,visaelectron,4175 0002 0257 0926,520.95,Hitachi 4 Gallon Twin Stack Air Compressor,The Scotts Miracle-gro Company
3424365,861,10154,2013-01-29T03:00:21,instapayment,6378 0246 4766 9606,402.12,Legacy Mfg 3/8 X 100 Flex Air Hose Yellow,Kellogg Company
3424366,215,10147,2013-01-08T08:40:48,mastercard,5236 5307 1519 5781,676.05,Black & Decker 7.5-amp Reciprocating Saw,Seaboard Foods
3424367,596,10095,2013-01-01T12:32:18,amex,3414 7436 3905 063,82.04,Vermont American 5 15 Tpi Multi Purpose Pinned End Scroll Jig Saw Blade 30408,Precision Castparts Corp
3424368,350,10240,2013-01-25T03:59:51,instapayment,6398 0925 0966 1991,993.81,Dremel 709-01 110 Pc Super Accessory Kit,Gm Financial
3424369,875,10143,2013-01-07T02:31:34,visaelectron,4917 3176 6139 5519,547.47,"Bosch Cs5 7-1/4"" 15-amp Circular Saw",Charles Schwab Corporation
3424370,763,10137,2013-01-19T04:01:04,maestro,6761 2181 8720 6051,15.51,"Qep Tile Tools 60089 7"" Portable Tile Saw",Dish Network Corporation
3424373,565,10086,2013-01-17T03:40:05,amex,3461 6659 7385 725,509.13,Hyundai Hpc3010 Air Compressor Kit,Exterran Holdings
3424374,324,10017,2013-01-19T12:08:55,maestro,6763 7454 4836 8591,18.18,Surebonder Wide Crown Pneumatic Stapler,Bnsf Railway Company
3424375,58,10312,2013-01-17T06:30:17,maestro,6763 7500 8854 5383,984.09,Motor Trend Cpm-0610 110-volt Ac Home Air Compressor,Crane Co
3424377,995,10193,2013-01-10T05:48:30,amex,3466 3869 4194 820,611.36,Fry Technologies Cookson Elect Am33505 50/50 Solder Solid Wire,Usg Corporation
3424378,972,10288,2013-01-28T06:34:16,maestro,6761 4760 4737 4176,798.61,"Skil 9295-01 4-1/2"" Angle Grinder",Pvh Corporation
3424379,752,10330,2013-01-24T10:23:47,visaelectron,4508 4259 0958 7121,476.78,Ingersoll Rand Hammer Pin,Applied Industrial Technologies
3424380,762,10112,2013-01-04T05:48:02,visaelectron,4844 4095 8116 7413,453.37,Hitachi 35 Piece Hi-torq Impact Rated Torsion Bit Set,Graham Packaging Company
3424381,294,10175,2013-01-29T07:46:13,amex,3482 4676 7239 858,533.95,Bosch 7292-02 2 Amp 1/4 Sheet Palm Sander,Fluor Corporation
3424382,985,10159,2013-01-19T08:33:06,visaelectron,4508 1713 2288 7397,627.86,Century Drill And Tool Phillips Power Screwdriving Bit Set,United Technologies Corporation
3424383,302,10195,2013-01-14T01:15:24,maestro,5038 3501 3236 2835,43.8,Hitachi 17 Piece Split Point Black Oxide Shield Drill Bit Set,Priceline.com
3424384,53,10333,2013-01-30T12:45:53,mastercard,5410 5439 5084 3617,41.07,"Black & Decker 15a 7.25"" Fatmax Circular Saw",Rockwell Collins
3424385,302,10150,2013-01-16T12:04:33,visaelectron,4026 2859 9405 0218,311.97,Gmc Power Equipment 1.6 Gallon Gmc Syclone 1650a Ultra Quiet And Oil-free Air Compressor,Group
3424386,212,10169,2013-01-11T12:41:47,instapayment,6371 7050 4457 8443,493.48,Makita Btl061 Lxt 18 Volt Angle Drill Kit,Morgan Stanley
3424387,735,10313,2013-01-17T10:19:15,visaelectron,4175 0057 3524 0467,649.03,Campbell Hausfeld 2-1/2 Finish Nailer (16 Gauge),Tenet Healthcare Corporation
3424388,718,10263,2013-01-20T02:28:28,instapayment,6395 1762 2205 9758,622.13,Hitachi 12v Peak Li-ion 2 Speed Drill/driver,Enersys
3424389,333,10213,2013-01-26T10:24:24,visaelectron,4913 9903 4862 3752,978.29,Dremel 200-n/15 120v 2-speed Rotary Tool,The Clorox Company
3424390,719,10039,2013-01-02T02:53:53,amex,3735 9124 5144 321,453.94,Pro-lift I-4506 6in Buffer / Polisher,Lpl Financial
3424391,657,10235,2013-01-06T04:26:49,mastercard,5234 4140 6829 8751,44.89,Homeright Heat Pro Plus Heat Tool,Leggett & Plattorporated
3424393,424,10214,2013-01-20T11:29:34,maestro,5893 7793 6280 4229,52.32,Morris Products 2 Carbide Tipped High Speed Steel Hole Saw Cutters,Citigrouporporated
3424394,418,10265,2013-01-16T12:20:36,maestro,5893 1287 0248 7768,315.88,Professional Woodworker Pneumatic Brad Nailer And Air Stapler Combo Tool Kit,John Deere Company
3424395,27,10135,2013-01-28T08:23:04,maestro,6762 5126 2593 8930,612.49,Lincoln Industrial 18 Volt Cordless Grease Gun W/ 2 Batteries,Burlington Coat Factory Corporation
3424396,114,10230,2013-01-12T11:08:59,maestro,6759 0021 5449 6489,550.72,Fry Technologies Cookson Elect Am53945 Flo-temp Lead-free Solid Wire Solder,The Aes Corporation
3424397,725,10337,2013-01-25T07:34:08,visaelectron,4913 0304 5890 1779,531.95,Black & Decker 1375w Heat Gun,National Fuel Gas Distribution Corporation
3424398,616,10251,2013-01-24T02:16:21,visa,4420 1931 1649 6172,360.17,Great Neck Saw 80134 36-piece Rotary Tool Set,Best Buy Co.
3424399,132,10044,2013-01-29T10:49:37,visaelectron,4508 7334 7756 3022,371.24,California Air Tools 1.6 Gallon Ultra Quiet And Oil-free 1.0 Hp Aluminum Tank Air Compressor,American Tower Corporation
3424400,19,10085,2013-01-24T08:13:33,mastercard,5100 1443 4105 0239,870.1,Hitachi 18v Lithium-ion Cordless Impact Driver W/120-pc Drill/drive Set,Mortgage Guaranty Insurance Corporation
3424402,721,10262,2013-01-23T09:22:31,amex,3425 0457 8141 044,90.04,"Superior Tool 2"" Pvc Pipe Cutter",Expedia
3424404,162,10201,2013-01-08T04:53:10,visa,4389 4192 6164 1497,228.76,Sharpe Manufacturing 6765-1 Replacement Dessicant Beads - 5 Lb.,Sonic Automotive
3424406,534,10165,2013-01-03T03:26:44,amex,3714 7075 8696 955,214.08,"Hitachi 18v 1/2"" Cordless Drill/driver Kit",Piedmont Natural Gas Company
3424408,7,10212,2013-01-06T05:46:20,visa,4889 7882 4150 8678,827.21,Great Neck Saw 17612 Soldering Iron,Bucyrus International
3424409,738,10192,2013-01-30T04:29:05,amex,3729 8415 5286 227,346.79,Vermont American 7 To 7-1/4 Masonry Circular Saw Blades 28052,Casey's General Stores
3424411,86,10185,2013-01-30T12:43:13,visaelectron,4917 0912 4064 8447,457.48,Ingersoll Rand 1/2 Titanium Imp Wr W/2 Ext,Automatic Data Processingorporated
3424412,445,10017,2013-01-01T11:56:17,instapayment,6381 8981 7264 9314,18.18,Surebonder Wide Crown Pneumatic Stapler,Bnsf Railway Company
3424413,409,10179,2013-01-15T06:33:24,visaelectron,4026 6410 5925 4493,275.5,Jewelers Chasing Hammer - 1 Inch Head - Metal Smithing,Yum! Brands
3424414,334,10255,2013-01-23T07:57:48,visaelectron,4844 1720 9141 4226,5.33,Ingersoll Rand Ring / Gasket Kit For Ss5 Electric Units,Southwest Gas Corporation
3424415,337,10054,2013-01-30T08:46:52,maestro,5893 1651 7750 5468,810.48,Hitachi Power Tools Db3dl2 3.6-volt Lithium Ion Dual Position Handle Screwdriver,Mckesson Corporation
3424416,418,10223,2013-01-22T08:35:45,visaelectron,4508 7182 1889 0222,995.68,"Stalwart 0.5"" Chuck Hammer Drill",Amerisourcebergen
3424417,27,10156,2013-01-19T08:59:47,visaelectron,4844 1702 8009 0849,937.7,Titan 22958 Mini Air Compressor,National Fuel Gas Distribution Corporation
3424418,837,10153,2013-01-30T09:20:22,amex,3440 6237 6283 482,433.82,Stalwart Grease Gun With Accessories,Analog Devices
3424419,794,10188,2013-01-02T12:51:21,maestro,5893 7975 8692 0902,24.98,Black & Decker 12-volt Cordless Air Station Inflator,Pc Connection
3424420,329,10185,2013-01-28T10:41:05,visa,4041 8531 6890 0160,457.48,Ingersoll Rand 1/2 Titanium Imp Wr W/2 Ext,Automatic Data Processingorporated
3424421,738,10303,2013-01-03T02:40:00,maestro,5038 8186 4358 6647,587.78,Bosch 2240-01 12 Volt Cordless Drill And Driver,Pharmerica Corporation
3424422,674,10156,2013-01-04T08:26:40,mastercard,5157 3174 1509 4109,937.7,Titan 22958 Mini Air Compressor,National Fuel Gas Distribution Corporation
3424427,638,10170,2013-01-29T05:03:01,maestro,6759 0837 1773 0739,135.39,"Numax 23-gauge 1"" Micro Pinner",Affinia Group
3424428,808,10337,2013-01-19T03:29:41,amex,3466 9566 1238 238,531.95,Black & Decker 1375w Heat Gun,National Fuel Gas Distribution Corporation
3424429,905,10018,2013-01-08T01:00:50,visaelectron,4913 2394 4424 7839,992.27,Buffalo Tools 19 Piece Hole Saw Set,Ross Stores
3424432,681,10080,2013-01-30T09:15:18,visaelectron,4508 4598 1531 7968,191.29,Titan 16048 48 Piece Quick-disconnect Drill And Power Bit Set With Portable Bit Cases,Ugi Corporation
3424435,202,10034,2013-01-29T01:39:46,amex,3496 6619 0850 543,767.13,Wagner Ht3500 Heat Gun,The Bank Of New York Mellon Corporation
3424437,134,10233,2013-01-01T02:29:11,amex,3751 8937 4528 105,887.39,Dremel 225-01 Flex Shaft,Urs Corporation
3424439,346,10020,2013-01-09T05:06:40,instapayment,6382 0309 0133 4120,468.74,Lumberjack Tools Hsbk1 Home Series Beginners Kit,Lennar Corporation
3424440,960,10255,2013-01-09T12:54:58,visa,4768 4060 3206 3029,5.33,Ingersoll Rand Ring / Gasket Kit For Ss5 Electric Units,Southwest Gas Corporation
3424441,50,10270,2013-01-17T11:09:04,maestro,6304 9244 8692 9392,284.23,Campbell-hausfeld Mp5142 Air Chuck With Gauge,Merck & Co
3424444,736,10206,2013-01-01T11:34:14,maestro,6761 1680 2439 3788,958.28,Dremel 7300-n/5 4.8v Minimite Cordless Rotary Tool,Cytec Industries
3424445,634,10042,2013-01-28T07:36:47,maestro,6762 7957 9793 8347,304.27,Ingersoll Rand 0.5 Port Ptfe Diaphragm Pump With Polypropylene Seat,Group
3424447,223,10268,2013-01-17T03:43:59,mastercard,5184 1185 5673 2490,770.25,Rsr Electronics Zd98 Soldering Station,Benchmark Electronics
3424448,533,10148,2013-01-26T04:45:24,maestro,6763 5369 2937 1505,736.87,Dewalt Power Tools 7-. 25inch Worm Drive Circular Saw Dws535,Regis Corporation
3424449,148,10268,2013-01-02T05:40:09,maestro,5893 9222 9551 7225,770.25,Rsr Electronics Zd98 Soldering Station,Benchmark Electronics
3424450,61,10055,2013-01-08T12:49:53,amex,3751 1072 7532 461,99.52,Dewalt Power Tools . 38inch Heavy-duty Vsr Pistol Grip Drill With Keyless Chuck Dwd,Avon Products
3424455,541,10292,2013-01-27T09:03:10,amex,3467 9399 1090 633,358.68,Century Drill And Tool Jig Saw Blade (set Of 5) (set Of 5),Acuity Brands
3424456,177,10303,2013-01-30T08:34:46,visa,4495 0450 3771 0331,587.78,Bosch 2240-01 12 Volt Cordless Drill And Driver,Pharmerica Corporation
3424458,388,10024,2013-01-16T03:09:53,visa,4798 1820 6655 1205,514.6,Campbell Hausfeld Brad Nailer And Stapler,Con-way
3424461,679,10206,2013-01-25T11:09:36,mastercard,5325 8566 9119 4437,958.28,Dremel 7300-n/5 4.8v Minimite Cordless Rotary Tool,Cytec Industries
3424462,554,10049,2013-01-03T11:46:21,amex,3707 2222 4811 894,685.08,Buffalo Tools 4.8v Cordless Screwdriver,Emerson Electric Company
3424463,889,10249,2013-01-22T06:43:02,mastercard,5350 9682 9537 3750,922.43,Eclipse Pz2x1-15/16 Bit Pozidrive Size 2 1-15/16in Long 1/4in Hex,Colgate-palmolive Company
3424464,277,10166,2013-01-18T03:28:53,visaelectron,4917 7951 7672 9761,370.52,Rockwell Rk3440k Versacut Circular Saw Kit,Zale Corporation
3424465,498,10032,2013-01-05T11:20:27,instapayment,6380 5688 5678 0617,285.51,Stack-on Steel Diy Workbench So-382b,Bio-rad Laboratories
3424468,931,10195,2013-01-29T06:59:00,visaelectron,4026 3977 4342 9997,43.8,Hitachi 17 Piece Split Point Black Oxide Shield Drill Bit Set,Priceline.com
3424471,521,10230,2013-01-04T11:44:26,mastercard,5489 1582 9688 1134,550.72,Fry Technologies Cookson Elect Am53945 Flo-temp Lead-free Solid Wire Solder,The Aes Corporation
3424472,197,10255,2013-01-27T02:40:11,maestro,6762 6881 3588 9605,5.33,Ingersoll Rand Ring / Gasket Kit For Ss5 Electric Units,Southwest Gas Corporation
3424473,97,10105,2013-01-21T08:17:34,mastercard,5310 3113 3650 9067,267.23,"Great Neck Saw Ra14 1/4"" Drive Forward And Reverse Ratchet",Aleris International
3424474,970,10288,2013-01-11T01:00:13,visa,4117 6943 8646 7668,798.61,"Skil 9295-01 4-1/2"" Angle Grinder",Pvh Corporation
3424475,270,10140,2013-01-05T12:33:09,maestro,6761 5911 0302 7771,175.44,Wagan Quick Flow Compact Air Compressor,Levi Strauss And Co
3424476,903,10049,2013-01-24T05:08:57,maestro,5020 6643 2221 0632,685.08,Buffalo Tools 4.8v Cordless Screwdriver,Emerson Electric Company
3424478,993,10136,2013-01-12T10:50:30,visa,4100 0401 9297 8770,329.25,Warp Brothers Fcp-12 Flex-o-glaze Cleaner And Polisher - 12 Oz.,Michaels Stores
3424479,562,10273,2013-01-20T01:23:54,visa,4203 1048 0139 6745,659.26,Homeright Heat Pro Deluxe Ii Heat Tool,Leggett & Plattorporated
3424480,333,10102,2013-01-22T10:41:42,visa,4569 4670 3884 4540,871.69,Irwin 5-3/8 24t Marathon Cordless Circular Saw Blade,Zimmer Holdings
3424481,447,10175,2013-01-30T01:17:32,mastercard,5184 5406 7224 3427,533.95,Bosch 7292-02 2 Amp 1/4 Sheet Palm Sander,Fluor Corporation
3424482,158,10305,2013-01-08T06:06:08,mastercard,5539 3982 1830 5107,48.81,Fpc Dual-temp Glue Gun Kit,State Street Corporation
3424483,446,10223,2013-01-02T06:12:00,visaelectron,4844 4804 6536 1356,995.68,"Stalwart 0.5"" Chuck Hammer Drill",Amerisourcebergen
3424484,453,10214,2013-01-05T12:31:43,amex,3481 2599 6944 290,52.32,Morris Products 2 Carbide Tipped High Speed Steel Hole Saw Cutters,Citigrouporporated
3424485,350,10302,2013-01-11T08:26:42,amex,3777 1329 2508 366,79.8,Eclipse Ss-206e Temperature Controlled Soldering Station With Analog Display,Martin Marietta Materials
3424486,140,10041,2013-01-02T06:58:43,amex,3458 2644 3414 489,352.89,Numax 18 Gauge 2 In 1 Brad Nailer & Stapler,At&t
3424488,340,10214,2013-01-10T06:18:44,visa,4928 7332 3138 8957,52.32,Morris Products 2 Carbide Tipped High Speed Steel Hole Saw Cutters,Citigrouporporated
3424491,715,10153,2013-01-27T08:03:01,instapayment,6395 1434 2419 9485,433.82,Stalwart Grease Gun With Accessories,Analog Devices
3424493,918,10247,2013-01-05T05:01:24,visaelectron,4913 5804 5970 7443,600.41,Labor Saving Devices 60/40 Solder Roll,Resolute Forest Products
3424496,27,10165,2013-01-11T05:06:18,instapayment,6384 6696 6872 3153,214.08,"Hitachi 18v 1/2"" Cordless Drill/driver Kit",Piedmont Natural Gas Company
3424497,490,10287,2013-01-15T06:47:34,amex,3496 3670 9723 648,533.25,Wen 7 Sander And Polisher,Avis Budget Group
3424498,66,10214,2013-01-02T04:11:37,instapayment,6390 1655 8764 3327,52.32,Morris Products 2 Carbide Tipped High Speed Steel Hole Saw Cutters,Citigrouporporated
3424500,348,10229,2013-01-12T12:51:35,maestro,5893 1939 1870 1188,24.07,Campbell Hausfeld 3.5 Round-head Framing Nailer Kit (21 Degree),The Timken Company
3424501,71,10065,2013-01-13T11:02:06,mastercard,5113 4699 1973 0366,279.05,"Dremel Sm520 3"" Masonry Cut-off Wheel",Moog
3424502,98,10136,2013-01-11T01:21:17,visa,4122 9129 2815 5051,329.25,Warp Brothers Fcp-12 Flex-o-glaze Cleaner And Polisher - 12 Oz.,Michaels Stores
3424503,861,10290,2013-01-13T08:21:04,instapayment,6375 0588 9972 9406,471.05,Wagner 0283022c Ht775 Heat Gun,Southern Company
3424504,442,10347,2013-01-26T02:10:14,mastercard,5177 8770 7991 1878,376.82,Hitachi 18v Lithium Ion Driver Drill,Duke Energy Corporation
3424505,381,10282,2013-01-28T03:25:06,amex,3476 8884 3290 689,322.0,Ultra Steel 6v Cordless Drill,Curtiss-wright Corporation
3424506,442,10127,2013-01-22T12:01:26,visa,4302 0130 6119 3363,83.48,Skil 2860-10 18-volt Drill And Circular Saw Combo Kit,Huntington National Bank
3424507,157,10254,2013-01-01T03:37:25,instapayment,6370 4311 5770 7643,300.73,Bosch Pr20evsk Colt Variable Speed Palm Router Kit,Goldman Sachs
3424508,61,10080,2013-01-12T09:58:01,mastercard,5171 7483 1222 0060,191.29,Titan 16048 48 Piece Quick-disconnect Drill And Power Bit Set With Portable Bit Cases,Ugi Corporation
3424510,364,10239,2013-01-08T05:10:00,mastercard,5263 5616 4141 6120,628.07,Stalwart 74-piece Combo 12-volt Cordless Drill And 3.6-volt Drivers Set,Lorillard
3424511,634,10026,2013-01-03T09:20:47,amex,3782 1052 0110 213,801.23,Crawford Storehorse Folding Sawhorse,Pinnacle West Capital Corporation
3424513,459,10290,2013-01-15T07:11:50,amex,3441 3529 5569 841,471.05,Wagner 0283022c Ht775 Heat Gun,Southern Company
3424514,994,10229,2013-01-10T03:56:40,visaelectron,4026 8983 0163 0835,24.07,Campbell Hausfeld 3.5 Round-head Framing Nailer Kit (21 Degree),The Timken Company
3424515,851,10283,2013-01-15T10:46:40,mastercard,5113 6088 3089 2728,742.51,Ultra Steel 4-piece 18v Cordless Power Tool Kit,Cerner Corporation
3424518,944,10256,2013-01-15T05:01:17,amex,3782 5530 7276 687,601.53,Bosch 2250-01 14.4 Volt Single Speed Cordless Drill And Driver,Boston Scientific Corporation
3424519,34,10056,2013-01-14T02:17:42,instapayment,6374 5468 9749 0402,561.15,Ingersoll Rand Start Up Kit # 32305880,Amphenol Corporation
3424520,514,10152,2013-01-27T01:47:25,maestro,6759 8100 2596 9223,926.06,Rockwell Shopseries 18-volt Cordless Drill/driver Kit,Tupperware Corporation
3424521,669,10310,2013-01-13T03:41:41,visaelectron,4026 8981 8499 5115,583.19,Pro-lift W-1010a 10-gallon Air Tank,Baker Hughesorporated
3424522,509,10275,2013-01-09T09:51:19,instapayment,6381 5597 2661 6189,136.82,Bostitch 18v Lithium Drill/impact Combo Kit And Bonus 25-piece Impact Set Bundle,Pvh Corporation
3424523,352,10281,2013-01-15T10:21:26,instapayment,6385 2257 9087 8420,165.91,Campbell Hausfeld General Purpose Spray Gun,Cabot Corporation
3424524,758,10233,2013-01-10T10:58:39,visa,4605 8518 5969 2847,887.39,Dremel 225-01 Flex Shaft,Urs Corporation
3424526,445,10045,2013-01-30T09:37:24,instapayment,6379 4473 7306 4370,165.32,Masterflow 12v 3-in-1 Turbo-boost Air Compressor / Inflator / Deflator,Office Depot
3424527,21,10048,2013-01-27T06:38:40,visaelectron,4913 4825 4224 2423,631.07,Black And Decker Dwdcd780c2 20v Max Lithium Ion Compact Drill Driver Kit,Amerisourcebergen
3424528,600,10270,2013-01-25T04:15:14,instapayment,6390 3212 4913 1918,284.23,Campbell-hausfeld Mp5142 Air Chuck With Gauge,Merck & Co
3424530,499,10025,2013-01-04T09:28:32,amex,3426 1681 2293 371,152.86,Ingersoll Rand 705-93 Trigger,Hawaiian Electric Industries
3424531,703,10134,2013-01-13T03:24:11,instapayment,6392 6466 0558 0318,28.95,Wilmar Electric Impact Gun Set 1/2 Dr,Teleflexorporated
3424533,467,10160,2013-01-18T04:06:48,amex,3744 9034 9774 233,819.31,Black And Decker Power Tools Gco.12sfb 12-volt Cordless Drill With Stud Sensor And St,Kb Home
3424534,176,10327,2013-01-10T11:01:05,instapayment,6397 8362 5804 0273,237.45,Wolo Manufacturing 800compressor Model 800 Tiger 2. 5 Liter Tank And Air Compressor,Cno Financial Group
3424535,27,10073,2013-01-14T07:07:09,maestro,5038 1016 8421 2443,830.94,Hot Glue Gun Helpers Kit-7 Pieces,Corrections Corporation Of America
3424536,654,10279,2013-01-04T11:00:57,visa,4590 4468 5466 1066,674.76,Lumberjack Tools Trh2000 2in Home Series Tenon Cutter,Omnicom Group
3424539,207,10343,2013-01-17T06:09:11,instapayment,6393 7247 2691 1180,316.62,Diteq Gasket Core Drills Accessories,Mueller Industries
3424540,325,10034,2013-01-27T11:00:28,visa,4845 8854 6799 3007,767.13,Wagner Ht3500 Heat Gun,The Bank Of New York Mellon Corporation
3424541,399,10044,2013-01-11T04:20:18,visaelectron,4026 3404 5547 4033,371.24,California Air Tools 1.6 Gallon Ultra Quiet And Oil-free 1.0 Hp Aluminum Tank Air Compressor,American Tower Corporation
3424543,57,10322,2013-01-13T03:54:33,amex,3793 6176 7841 306,287.22,"Bostitch 18v Lithium 1/2"" Drill/driver Kit And Bonus Drill Bit Set Bundle",West Corporation
3424544,215,10154,2013-01-08T03:32:39,amex,3475 4731 3421 796,402.12,Legacy Mfg 3/8 X 100 Flex Air Hose Yellow,Kellogg Company
3424545,128,10318,2013-01-23T05:13:52,visa,4026 0942 6896 6426,699.58,Arrow Fastener Dual Purpose Stapler,Sherwin-williams
3424547,902,10256,2013-01-15T11:10:06,instapayment,6386 6039 9717 6575,601.53,Bosch 2250-01 14.4 Volt Single Speed Cordless Drill And Driver,Boston Scientific Corporation
